0.0359962360688403,-0.0153237426598991
0.019963862369821,-0.00042689151322424
0.0647144722071774,0.0391866021143649
0.00636927556645672,-0.0339350516017329
-0.0220519853912212,0.0281846517484046
0.0833576436660543,0.0303214853263124
-0.0264070817111251,-0.0470729728203216
0.0558741974262246,-0.0273055158339355
0.0456373992152718,-0.00932826580008389
0.0479438571600704,0.0357264925782527
-0.0335589432252304,-0.0215576627901055
-0.0511301862566524,-0.015122695971944
-0.045357690944939,-0.0193038217043813
-0.048271793550757,-0.0231608120182507
-0.0330758920030911,-0.00912199237457529
-0.0100706062463723,-0.0810104522917723
0.0456751572302997,0.00550026793952442
-0.0237420709557421,-0.0181592754748134
-0.0916423268597037,0.0561956860639919
0.0996678991114665,0.0473623398427267
0.0828101910613617,0.0429152034132938
-0.0142171129458341,-0.0278631775002967
-0.0317466129396273,-0.0301583789631937
0.0911158271707062,-0.0178343328382359
-0.0291286587052043,-0.00119622417025627
-0.0238450958246391,-0.00828340481840268
0.150226236082338,0.0524550385701513
-0.0194589284677666,0.00302736553211663
-0.0346441016182417,-0.00560249580318858
0.0473792723491707,0.0168627474099812
-0.0270174057655768,-0.0227316366934987
0.0153117400610118,0.0126049515735978
0.0388428497259621,0.00829219478866024
-0.0184265136868223,-0.0045677831474463
0.021025968779602,0.039974308798417
-0.0280890472329305,0.00861913926894852
-0.0161598643424461,0.00856947512648702
-0.0117164085317582,0.0154788479971704
-0.0238770727531896,0.00275126075116862
-0.0415825248152422,-0.0489768336707729
0.12233575507688,-0.00600370826848957
-0.0264340710371482,-0.00257963882979131
0.118920203648438,0.0719410631011357
-0.0013979180399968,-0.0108743576204168
-0.214301294801058,0.229770162197007
0.0644698403847838,0.0436161294566924
-0.0568718310556925,0.00967532138361064
-0.0377221787949555,-0.0429999611707996
-0.0540989558496997,-0.069868638395101
-0.0171385549998333,-0.00253228686764001
-0.0445049706524994,-0.0270940518194118
-0.0173013667446423,-0.0387350001880989
-0.0151448633623,-0.0236726358429104
-0.0804347338542233,-0.0784126063708885
0.0129307796042249,-0.0182144291481376
